municipios,year_data,partido,votos
Guayama,1988,Partido_Nuevo_Progresista,8248
Guayanilla,1988,Partido_Nuevo_Progresista,4660
Guaynabo,1988,Partido_Nuevo_Progresista,23416
Gurabo,1988,Partido_Nuevo_Progresista,6767
Hatillo,1988,Partido_Nuevo_Progresista,8276
Hormigueros,1988,Partido_Nuevo_Progresista,3221
Humacao,1988,Partido_Nuevo_Progresista,10758
Isabela,1988,Partido_Nuevo_Progresista,9438
Jayuya,1988,Partido_Nuevo_Progresista,4290
Juana Díaz,1988,Partido_Nuevo_Progresista,10396
Juncos,1988,Partido_Nuevo_Progresista,7787
Lajas,1988,Partido_Nuevo_Progresista,4609
Lares,1988,Partido_Nuevo_Progresista,7446
Las Marías,1988,Partido_Nuevo_Progresista,2117
Las Piedras,1988,Partido_Nuevo_Progresista,7671
Loíza,1988,Partido_Nuevo_Progresista,6971
Luquillo,1988,Partido_Nuevo_Progresista,4592
Manatí,1988,Partido_Nuevo_Progresista,11583
Maricao,1988,Partido_Nuevo_Progresista,1642
Maunabo,1988,Partido_Nuevo_Progresista,3470
Mayagüez,1988,Partido_Nuevo_Progresista,20692
Moca,1988,Partido_Nuevo_Progresista,9034
Morovis,1988,Partido_Nuevo_Progresista,6108
Naguabo,1988,Partido_Nuevo_Progresista,5975
Naranjito,1988,Partido_Nuevo_Progresista,5963
Orocovis,1988,Partido_Nuevo_Progresista,6261
Patillas,1988,Partido_Nuevo_Progresista,5162
Peñuelas,1988,Partido_Nuevo_Progresista,4860
Ponce,1988,Partido_Nuevo_Progresista,39468
Quebradillas,1988,Partido_Nuevo_Progresista,5266
Rincón,1988,Partido_Nuevo_Progresista,3041
Río Grande,1988,Partido_Nuevo_Progresista,9621
Sabana Grande,1988,Partido_Nuevo_Progresista,4023
Salinas,1988,Partido_Nuevo_Progresista,5376
San Germán,1988,Partido_Nuevo_Progresista,7360
San Juan,1988,Partido_Nuevo_Progresista,102272
San Lorenzo,1988,Partido_Nuevo_Progresista,10242
San Sebastián,1988,Partido_Nuevo_Progresista,8256
Santa Isabel,1988,Partido_Nuevo_Progresista,4071
Toa Alta,1988,Partido_Nuevo_Progresista,9159
Toa Baja,1988,Partido_Nuevo_Progresista,18973
Trujillo Alto,1988,Partido_Nuevo_Progresista,12603
Utuado,1988,Partido_Nuevo_Progresista,9715
Vega Alta,1988,Partido_Nuevo_Progresista,7781
Vega Baja,1988,Partido_Nuevo_Progresista,12853
Vieques,1988,Partido_Nuevo_Progresista,2533
Villalba,1988,Partido_Nuevo_Progresista,6356
Yabucoa,1988,Partido_Nuevo_Progresista,9108
Yauco,1988,Partido_Nuevo_Progresista,9088
Registro Federal,1988,Partido_Nuevo_Progresista,143
Adjuntas,1992,Partido_Nuevo_Progresista,5654
Aguada,1992,Partido_Nuevo_Progresista,10348
Aguadilla,1992,Partido_Nuevo_Progresista,15575
Aguas Buenas,1992,Partido_Nuevo_Progresista,7681
Aibonito,1992,Partido_Nuevo_Progresista,5299
Añasco,1992,Partido_Nuevo_Progresista,7672
Arecibo,1992,Partido_Nuevo_Progresista,27533
Arroyo,1992,Partido_Nuevo_Progresista,5201
Barceloneta,1992,Partido_Nuevo_Progresista,6312
Barranquitas,1992,Partido_Nuevo_Progresista,7661
Bayamón,1992,Partido_Nuevo_Progresista,58724
Cabo Rojo,1992,Partido_Nuevo_Progresista,9021
Caguas,1992,Partido_Nuevo_Progresista,32298
Camuy,1992,Partido_Nuevo_Progresista,8995
Canóvanas,1992,Partido_Nuevo_Progresista,9095
Carolina,1992,Partido_Nuevo_Progresista,43235
Cataño,1992,Partido_Nuevo_Progresista,7964
Cayey,1992,Partido_Nuevo_Progresista,9972
Ceiba,1992,Partido_Nuevo_Progresista,3548
Ciales,1992,Partido_Nuevo_Progresista,5558
Cidra,1992,Partido_Nuevo_Progresista,9667
Coamo,1992,Partido_Nuevo_Progresista,9023
Comerío,1992,Partido_Nuevo_Progresista,5770
Corozal,1992,Partido_Nuevo_Progresista,10175
Culebra,1992,Partido_Nuevo_Progresista,400
Dorado,1992,Partido_Nuevo_Progresista,7303
Fajardo,1992,Partido_Nuevo_Progresista,9569
Florida,1992,Partido_Nuevo_Progresista,2630
Guánica,1992,Partido_Nuevo_Progresista,5017
Guayama,1992,Partido_Nuevo_Progresista,9091
Guayanilla,1992,Partido_Nuevo_Progresista,5242
Guaynabo,1992,Partido_Nuevo_Progresista,25079
Gurabo,1992,Partido_Nuevo_Progresista,8037
Hatillo,1992,Partido_Nuevo_Progresista,9490
Hormigueros,1992,Partido_Nuevo_Progresista,3731
Humacao,1992,Partido_Nuevo_Progresista,12170
Isabela,1992,Partido_Nuevo_Progresista,10725
Jayuya,1992,Partido_Nuevo_Progresista,4662
Juana Díaz,1992,Partido_Nuevo_Progresista,11712
Juncos,1992,Partido_Nuevo_Progresista,8875
Lajas,1992,Partido_Nuevo_Progresista,5630
Lares,1992,Partido_Nuevo_Progresista,8114
Las Marías,1992,Partido_Nuevo_Progresista,2475
Las Piedras,1992,Partido_Nuevo_Progresista,8744
Loíza,1992,Partido_Nuevo_Progresista,7981
Luquillo,1992,Partido_Nuevo_Progresista,4910
Manatí,1992,Partido_Nuevo_Progresista,12556
Maricao,1992,Partido_Nuevo_Progresista,1966
Maunabo,1992,Partido_Nuevo_Progresista,3646
Mayagüez,1992,Partido_Nuevo_Progresista,22334
Moca,1992,Partido_Nuevo_Progresista,9862
Morovis,1992,Partido_Nuevo_Progresista,7074
Naguabo,1992,Partido_Nuevo_Progresista,6416
Naranjito,1992,Partido_Nuevo_Progresista,6773
Orocovis,1992,Partido_Nuevo_Progresista,6994
Patillas,1992,Partido_Nuevo_Progresista,5670
Peñuelas,1992,Partido_Nuevo_Progresista,6134
Ponce,1992,Partido_Nuevo_Progresista,40289
Quebradillas,1992,Partido_Nuevo_Progresista,6036
Rincón,1992,Partido_Nuevo_Progresista,3525
Río Grande,1992,Partido_Nuevo_Progresista,11934
Sabana Grande,1992,Partido_Nuevo_Progresista,5057
Salinas,1992,Partido_Nuevo_Progresista,6478
San Germán,1992,Partido_Nuevo_Progresista,8884
San Juan,1992,Partido_Nuevo_Progresista,101808
San Lorenzo,1992,Partido_Nuevo_Progresista,10947
San Sebastián,1992,Partido_Nuevo_Progresista,10393
Santa Isabel,1992,Partido_Nuevo_Progresista,4931
Toa Alta,1992,Partido_Nuevo_Progresista,11140
Toa Baja,1992,Partido_Nuevo_Progresista,20867
Trujillo Alto,1992,Partido_Nuevo_Progresista,14601
Utuado,1992,Partido_Nuevo_Progresista,10846
Vega Alta,1992,Partido_Nuevo_Progresista,8826
Vega Baja,1992,Partido_Nuevo_Progresista,13972
Vieques,1992,Partido_Nuevo_Progresista,2831
Villalba,1992,Partido_Nuevo_Progresista,6969
Yabucoa,1992,Partido_Nuevo_Progresista,10407
Yauco,1992,Partido_Nuevo_Progresista,10333
Adjuntas,1996,Partido_Nuevo_Progresista,5853
Aguada,1996,Partido_Nuevo_Progresista,11398
Aguadilla,1996,Partido_Nuevo_Progresista,17007
Aguas Buenas,1996,Partido_Nuevo_Progresista,8396
Aibonito,1996,Partido_Nuevo_Progresista,6073
Añasco,1996,Partido_Nuevo_Progresista,8145
Arecibo,1996,Partido_Nuevo_Progresista,29286
Arroyo,1996,Partido_Nuevo_Progresista,5556
Barceloneta,1996,Partido_Nuevo_Progresista,6585
Barranquitas,1996,Partido_Nuevo_Progresista,8028
Bayamón,1996,Partido_Nuevo_Progresista,60179
Cabo Rojo,1996,Partido_Nuevo_Progresista,10550
Caguas,1996,Partido_Nuevo_Progresista,34456
Camuy,1996,Partido_Nuevo_Progresista,10214
Canóvanas,1996,Partido_Nuevo_Progresista,10599
Carolina,1996,Partido_Nuevo_Progresista,45499
Cataño,1996,Partido_Nuevo_Progresista,8498
Cayey,1996,Partido_Nuevo_Progresista,12041
Ceiba,1996,Partido_Nuevo_Progresista,3768
Ciales,1996,Partido_Nuevo_Progresista,6156
Cidra,1996,Partido_Nuevo_Progresista,10960
Coamo,1996,Partido_Nuevo_Progresista,9943
Comerío,1996,Partido_Nuevo_Progresista,6101
Corozal,1996,Partido_Nuevo_Progresista,10873
Culebra,1996,Partido_Nuevo_Progresista,459
Dorado,1996,Partido_Nuevo_Progresista,7742
Fajardo,1996,Partido_Nuevo_Progresista,10189
Florida,1996,Partido_Nuevo_Progresista,2971
Guánica,1996,Partido_Nuevo_Progresista,5502
Guayama,1996,Partido_Nuevo_Progresista,10311
Guayanilla,1996,Partido_Nuevo_Progresista,5734
Guaynabo,1996,Partido_Nuevo_Progresista,26867
Gurabo,1996,Partido_Nuevo_Progresista,8966
Hatillo,1996,Partido_Nuevo_Progresista,10424
Hormigueros,1996,Partido_Nuevo_Progresista,4284
Humacao,1996,Partido_Nuevo_Progresista,13341
Isabela,1996,Partido_Nuevo_Progresista,12320
Jayuya,1996,Partido_Nuevo_Progresista,4919
Juana Díaz,1996,Partido_Nuevo_Progresista,12691
Juncos,1996,Partido_Nuevo_Progresista,9386
Lajas,1996,Partido_Nuevo_Progresista,6379
Lares,1996,Partido_Nuevo_Progresista,9011
Las Marías,1996,Partido_Nuevo_Progresista,2867
Las Piedras,1996,Partido_Nuevo_Progresista,9700
Loíza,1996,Partido_Nuevo_Progresista,8454
Luquillo,1996,Partido_Nuevo_Progresista,5352
Manatí,1996,Partido_Nuevo_Progresista,13069
Maricao,1996,Partido_Nuevo_Progresista,2236
Maunabo,1996,Partido_Nuevo_Progresista,3853
Mayagüez,1996,Partido_Nuevo_Progresista,23501
Moca,1996,Partido_Nuevo_Progresista,11430
Morovis,1996,Partido_Nuevo_Progresista,7824
Naguabo,1996,Partido_Nuevo_Progresista,6772
Naranjito,1996,Partido_Nuevo_Progresista,7209
Orocovis,1996,Partido_Nuevo_Progresista,7219
Patillas,1996,Partido_Nuevo_Progresista,6091
Peñuelas,1996,Partido_Nuevo_Progresista,6639
Ponce,1996,Partido_Nuevo_Progresista,42720
Quebradillas,1996,Partido_Nuevo_Progresista,7197
Rincón,1996,Partido_Nuevo_Progresista,3999
Río Grande,1996,Partido_Nuevo_Progresista,13095
Sabana Grande,1996,Partido_Nuevo_Progresista,5676
Salinas,1996,Partido_Nuevo_Progresista,7049
San Germán,1996,Partido_Nuevo_Progresista,9987
San Juan,1996,Partido_Nuevo_Progresista,104154
San Lorenzo,1996,Partido_Nuevo_Progresista,11597
San Sebastián,1996,Partido_Nuevo_Progresista,12218
Santa Isabel,1996,Partido_Nuevo_Progresista,5268
Toa Alta,1996,Partido_Nuevo_Progresista,13196
Toa Baja,1996,Partido_Nuevo_Progresista,22977
Trujillo Alto,1996,Partido_Nuevo_Progresista,16234
Utuado,1996,Partido_Nuevo_Progresista,11090
Vega Alta,1996,Partido_Nuevo_Progresista,9718
Vega Baja,1996,Partido_Nuevo_Progresista,14803
Vieques,1996,Partido_Nuevo_Progresista,2634
Villalba,1996,Partido_Nuevo_Progresista,7809
Yabucoa,1996,Partido_Nuevo_Progresista,10950
Yauco,1996,Partido_Nuevo_Progresista,11407
Adjuntas,2000,Partido_Nuevo_Progresista,5713
Aguada,2000,Partido_Nuevo_Progresista,10835
Aguadilla,2000,Partido_Nuevo_Progresista,15728
Aguas Buenas,2000,Partido_Nuevo_Progresista,7780
Aibonito,2000,Partido_Nuevo_Progresista,5996
Añasco,2000,Partido_Nuevo_Progresista,7684
Arecibo,2000,Partido_Nuevo_Progresista,26279
Arroyo,2000,Partido_Nuevo_Progresista,5188
Barceloneta,2000,Partido_Nuevo_Progresista,5681
Barranquitas,2000,Partido_Nuevo_Progresista,8193
Bayamón,2000,Partido_Nuevo_Progresista,54549
Cabo Rojo,2000,Partido_Nuevo_Progresista,9835
Caguas,2000,Partido_Nuevo_Progresista,31815
Camuy,2000,Partido_Nuevo_Progresista,10077
Canóvanas,2000,Partido_Nuevo_Progresista,9595
Carolina,2000,Partido_Nuevo_Progresista,40807
Cataño,2000,Partido_Nuevo_Progresista,8223
Cayey,2000,Partido_Nuevo_Progresista,10711
Ceiba,2000,Partido_Nuevo_Progresista,3361
Ciales,2000,Partido_Nuevo_Progresista,6044
Cidra,2000,Partido_Nuevo_Progresista,10911
Coamo,2000,Partido_Nuevo_Progresista,9578
Comerío,2000,Partido_Nuevo_Progresista,5854
Corozal,2000,Partido_Nuevo_Progresista,10589
Culebra,2000,Partido_Nuevo_Progresista,442
Dorado,2000,Partido_Nuevo_Progresista,7117
Fajardo,2000,Partido_Nuevo_Progresista,9045
Florida,2000,Partido_Nuevo_Progresista,3451
Guánica,2000,Partido_Nuevo_Progresista,4934
Guayama,2000,Partido_Nuevo_Progresista,9637
Guayanilla,2000,Partido_Nuevo_Progresista,5288
Guaynabo,2000,Partido_Nuevo_Progresista,25012
Gurabo,2000,Partido_Nuevo_Progresista,8401
Hatillo,2000,Partido_Nuevo_Progresista,9824
Hormigueros,2000,Partido_Nuevo_Progresista,3988
Humacao,2000,Partido_Nuevo_Progresista,12439
Isabela,2000,Partido_Nuevo_Progresista,11569
Jayuya,2000,Partido_Nuevo_Progresista,4963
Juana Díaz,2000,Partido_Nuevo_Progresista,11890
Juncos,2000,Partido_Nuevo_Progresista,9266
Lajas,2000,Partido_Nuevo_Progresista,6015
Lares,2000,Partido_Nuevo_Progresista,8582
Las Marías,2000,Partido_Nuevo_Progresista,3175
Las Piedras,2000,Partido_Nuevo_Progresista,9524
Loíza,2000,Partido_Nuevo_Progresista,7724
Luquillo,2000,Partido_Nuevo_Progresista,4806
Manatí,2000,Partido_Nuevo_Progresista,12371
Maricao,2000,Partido_Nuevo_Progresista,2242
Maunabo,2000,Partido_Nuevo_Progresista,3709
Mayagüez,2000,Partido_Nuevo_Progresista,20343
Moca,2000,Partido_Nuevo_Progresista,11560
Morovis,2000,Partido_Nuevo_Progresista,7816
Naguabo,2000,Partido_Nuevo_Progresista,6403
Naranjito,2000,Partido_Nuevo_Progresista,7404
Orocovis,2000,Partido_Nuevo_Progresista,7490
Patillas,2000,Partido_Nuevo_Progresista,5955
Peñuelas,2000,Partido_Nuevo_Progresista,6192
Ponce,2000,Partido_Nuevo_Progresista,38244
Quebradillas,2000,Partido_Nuevo_Progresista,7144
Rincón,2000,Partido_Nuevo_Progresista,3784
Río Grande,2000,Partido_Nuevo_Progresista,12016
Sabana Grande,2000,Partido_Nuevo_Progresista,5308
Salinas,2000,Partido_Nuevo_Progresista,6888
San Germán,2000,Partido_Nuevo_Progresista,8842
San Juan,2000,Partido_Nuevo_Progresista,93972
San Lorenzo,2000,Partido_Nuevo_Progresista,10827
San Sebastián,2000,Partido_Nuevo_Progresista,11601
Santa Isabel,2000,Partido_Nuevo_Progresista,5216
Toa Alta,2000,Partido_Nuevo_Progresista,12811
Toa Baja,2000,Partido_Nuevo_Progresista,20096
Trujillo Alto,2000,Partido_Nuevo_Progresista,15307
Utuado,2000,Partido_Nuevo_Progresista,10279
Vega Alta,2000,Partido_Nuevo_Progresista,8991
Vega Baja,2000,Partido_Nuevo_Progresista,13886
Vieques,2000,Partido_Nuevo_Progresista,1760
Villalba,2000,Partido_Nuevo_Progresista,7507
Yabucoa,2000,Partido_Nuevo_Progresista,10819
Yauco,2000,Partido_Nuevo_Progresista,10789
Adjuntas,1980,Partido_Popular_Democrático,5120
Aguada,1980,Partido_Popular_Democrático,7130
Aguadilla,1980,Partido_Popular_Democrático,12665
Aguas Buenas,1980,Partido_Popular_Democrático,5497
Aibonito,1980,Partido_Popular_Democrático,6467
Añasco,1980,Partido_Popular_Democrático,6309
Arecibo,1980,Partido_Popular_Democrático,21822
Arroyo,1980,Partido_Popular_Democrático,4086
Barceloneta,1980,Partido_Popular_Democrático,5174
Barranquitas,1980,Partido_Popular_Democrático,5928
Bayamón,1980,Partido_Popular_Democrático,43420
Cabo Rojo,1980,Partido_Popular_Democrático,8776
Caguas,1980,Partido_Popular_Democrático,28168
Camuy,1980,Partido_Popular_Democrático,6920
Canóvanas,1980,Partido_Popular_Democrático,8078
Carolina,1980,Partido_Popular_Democrático,30904
Cataño,1980,Partido_Popular_Democrático,4801
Cayey,1980,Partido_Popular_Democrático,11258
Ceiba,1980,Partido_Popular_Democrático,2619
Ciales,1980,Partido_Popular_Democrático,4214
Cidra,1980,Partido_Popular_Democrático,6924
Coamo,1980,Partido_Popular_Democrático,8481
Comerío,1980,Partido_Popular_Democrático,5154
Corozal,1980,Partido_Popular_Democrático,7457
Culebra,1980,Partido_Popular_Democrático,391
Dorado,1980,Partido_Popular_Democrático,7075
Fajardo,1980,Partido_Popular_Democrático,7153
Florida,1980,Partido_Popular_Democrático,1808
Guánica,1980,Partido_Popular_Democrático,4632
Guayama,1980,Partido_Popular_Democrático,9083
Guayanilla,1980,Partido_Popular_Democrático,5245
Guaynabo,1980,Partido_Popular_Democrático,16518
Gurabo,1980,Partido_Popular_Democrático,6455
Hatillo,1980,Partido_Popular_Democrático,8131
Hormigueros,1980,Partido_Popular_Democrático,4116
Humacao,1980,Partido_Popular_Democrático,13078
Isabela,1980,Partido_Popular_Democrático,9954
Jayuya,1980,Partido_Popular_Democrático,3536
Juana Díaz,1980,Partido_Popular_Democrático,9307
Juncos,1980,Partido_Popular_Democrático,6895
Lajas,1980,Partido_Popular_Democrático,6206
Lares,1980,Partido_Popular_Democrático,7095
Las Marías,1980,Partido_Popular_Democrático,2591
Las Piedras,1980,Partido_Popular_Democrático,6204
Loíza,1980,Partido_Popular_Democrático,2858
Luquillo,1980,Partido_Popular_Democrático,3660
Manatí,1980,Partido_Popular_Democrático,8819
Maricao,1980,Partido_Popular_Democrático,1761
Maunabo,1980,Partido_Popular_Democrático,3141
Mayagüez,1980,Partido_Popular_Democrático,25093
Moca,1980,Partido_Popular_Democrático,7077
Morovis,1980,Partido_Popular_Democrático,6225
Naguabo,1980,Partido_Popular_Democrático,5631
Naranjito,1980,Partido_Popular_Democrático,7914
Orocovis,1980,Partido_Popular_Democrático,5169
Patillas,1980,Partido_Popular_Democrático,4894
Peñuelas,1980,Partido_Popular_Democrático,4810
Ponce,1980,Partido_Popular_Democrático,34122
Quebradillas,1980,Partido_Popular_Democrático,5184
Rincón,1980,Partido_Popular_Democrático,3722
Río Grande,1980,Partido_Popular_Democrático,7629
Sabana Grande,1980,Partido_Popular_Democrático,7014
Salinas,1980,Partido_Popular_Democrático,7228
San Germán,1980,Partido_Popular_Democrático,8961
San Juan,1980,Partido_Popular_Democrático,88017
San Lorenzo,1980,Partido_Popular_Democrático,8239
San Sebastián,1980,Partido_Popular_Democrático,9971
Santa Isabel,1980,Partido_Popular_Democrático,4893
Toa Alta,1980,Partido_Popular_Democrático,6867
Toa Baja,1980,Partido_Popular_Democrático,15229
Trujillo Alto,1980,Partido_Popular_Democrático,9898
Utuado,1980,Partido_Popular_Democrático,8796
Vega Alta,1980,Partido_Popular_Democrático,7215
Vega Baja,1980,Partido_Popular_Democrático,11569
Vieques,1980,Partido_Popular_Democrático,2287
Villalba,1980,Partido_Popular_Democrático,4721
Yabucoa,1980,Partido_Popular_Democrático,8776
Yauco,1980,Partido_Popular_Democrático,9748
Adjuntas,1984,Partido_Popular_Democrático,5386
Aguada,1984,Partido_Popular_Democrático,8092
Aguadilla,1984,Partido_Popular_Democrático,13306
Aguas Buenas,1984,Partido_Popular_Democrático,6191
Aibonito,1984,Partido_Popular_Democrático,7318
Añasco,1984,Partido_Popular_Democrático,6731
Arecibo,1984,Partido_Popular_Democrático,24229
Arroyo,1984,Partido_Popular_Democrático,4681
Barceloneta,1984,Partido_Popular_Democrático,5580
Barranquitas,1984,Partido_Popular_Democrático,6383
Bayamón,1984,Partido_Popular_Democrático,48401
Cabo Rojo,1984,Partido_Popular_Democrático,9876
Caguas,1984,Partido_Popular_Democrático,30728
Camuy,1984,Partido_Popular_Democrático,7714
Canóvanas,1984,Partido_Popular_Democrático,8937
Carolina,1984,Partido_Popular_Democrático,36017
Cataño,1984,Partido_Popular_Democrático,5666
Cayey,1984,Partido_Popular_Democrático,12190
Ceiba,1984,Partido_Popular_Democrático,3146
Ciales,1984,Partido_Popular_Democrático,4555
Cidra,1984,Partido_Popular_Democrático,8045
Coamo,1984,Partido_Popular_Democrático,9142
Comerío,1984,Partido_Popular_Democrático,5764
Corozal,1984,Partido_Popular_Democrático,8345
Culebra,1984,Partido_Popular_Democrático,512
Dorado,1984,Partido_Popular_Democrático,8058
Fajardo,1984,Partido_Popular_Democrático,8036
Florida,1984,Partido_Popular_Democrático,2136
Guánica,1984,Partido_Popular_Democrático,4798
Guayama,1984,Partido_Popular_Democrático,10033
Guayanilla,1984,Partido_Popular_Democrático,5436
Guaynabo,1984,Partido_Popular_Democrático,18278
Gurabo,1984,Partido_Popular_Democrático,6776
Hatillo,1984,Partido_Popular_Democrático,8869
Hormigueros,1984,Partido_Popular_Democrático,4551
Humacao,1984,Partido_Popular_Democrático,14538
Isabela,1984,Partido_Popular_Democrático,10424
Jayuya,1984,Partido_Popular_Democrático,3996
Juana Díaz,1984,Partido_Popular_Democrático,10549
Juncos,1984,Partido_Popular_Democrático,7582
Lajas,1984,Partido_Popular_Democrático,6885
Lares,1984,Partido_Popular_Democrático,7605
Las Marías,1984,Partido_Popular_Democrático,2808
Las Piedras,1984,Partido_Popular_Democrático,6843
Loíza,1984,Partido_Popular_Democrático,4101
Luquillo,1984,Partido_Popular_Democrático,4424
Manatí,1984,Partido_Popular_Democrático,10049
Maricao,1984,Partido_Popular_Democrático,1886
Maunabo,1984,Partido_Popular_Democrático,3149
Mayagüez,1984,Partido_Popular_Democrático,26223
Moca,1984,Partido_Popular_Democrático,7759
Morovis,1984,Partido_Popular_Democrático,6854
Naguabo,1984,Partido_Popular_Democrático,5923
Naranjito,1984,Partido_Popular_Democrático,8552
Orocovis,1984,Partido_Popular_Democrático,5692
Patillas,1984,Partido_Popular_Democrático,5128
Peñuelas,1984,Partido_Popular_Democrático,5649
Ponce,1984,Partido_Popular_Democrático,38864
Quebradillas,1984,Partido_Popular_Democrático,5628
Rincón,1984,Partido_Popular_Democrático,4013
Río Grande,1984,Partido_Popular_Democrático,8723
Sabana Grande,1984,Partido_Popular_Democrático,7366
Salinas,1984,Partido_Popular_Democrático,8148
San Germán,1984,Partido_Popular_Democrático,9535
San Juan,1984,Partido_Popular_Democrático,93660
San Lorenzo,1984,Partido_Popular_Democrático,8734
San Sebastián,1984,Partido_Popular_Democrático,10442
Santa Isabel,1984,Partido_Popular_Democrático,5172
Toa Alta,1984,Partido_Popular_Democrático,7977
Toa Baja,1984,Partido_Popular_Democrático,17977
Trujillo Alto,1984,Partido_Popular_Democrático,12046
Utuado,1984,Partido_Popular_Democrático,9162
Vega Alta,1984,Partido_Popular_Democrático,8205
Vega Baja,1984,Partido_Popular_Democrático,13023
Vieques,1984,Partido_Popular_Democrático,2156
Villalba,1984,Partido_Popular_Democrático,5443
Yabucoa,1984,Partido_Popular_Democrático,9571
Yauco,1984,Partido_Popular_Democrático,10752
Registro Federal,1984,Partido_Popular_Democrático,258
Adjuntas,1988,Partido_Popular_Democrático,5414
Aguada,1988,Partido_Popular_Democrático,8079
Aguadilla,1988,Partido_Popular_Democrático,13639
Aguas Buenas,1988,Partido_Popular_Democrático,6663
Aibonito,1988,Partido_Popular_Democrático,7781
Añasco,1988,Partido_Popular_Democrático,7368
Arecibo,1988,Partido_Popular_Democrático,25120
Arroyo,1988,Partido_Popular_Democrático,4841
Barceloneta,1988,Partido_Popular_Democrático,5827
Barranquitas,1988,Partido_Popular_Democrático,6815
Bayamón,1988,Partido_Popular_Democrático,49685
Cabo Rojo,1988,Partido_Popular_Democrático,10700
Caguas,1988,Partido_Popular_Democrático,32203
Camuy,1988,Partido_Popular_Democrático,8238
Canóvanas,1988,Partido_Popular_Democrático,9798
Carolina,1988,Partido_Popular_Democrático,40090
Cataño,1988,Partido_Popular_Democrático,6598
Cayey,1988,Partido_Popular_Democrático,13055
Ceiba,1988,Partido_Popular_Democrático,3337
Ciales,1988,Partido_Popular_Democrático,4919
Cidra,1988,Partido_Popular_Democrático,8519
Coamo,1988,Partido_Popular_Democrático,9635
Comerío,1988,Partido_Popular_Democrático,5714
Corozal,1988,Partido_Popular_Democrático,8875
Culebra,1988,Partido_Popular_Democrático,527
Dorado,1988,Partido_Popular_Democrático,8294
Fajardo,1988,Partido_Popular_Democrático,8405
Florida,1988,Partido_Popular_Democrático,2358
Guánica,1988,Partido_Popular_Democrático,5244
Guayama,1988,Partido_Popular_Democrático,10539
Guayanilla,1988,Partido_Popular_Democrático,5709
Guaynabo,1988,Partido_Popular_Democrático,19322
Gurabo,1988,Partido_Popular_Democrático,7494
Hatillo,1988,Partido_Popular_Democrático,9242
Hormigueros,1988,Partido_Popular_Democrático,4683
Humacao,1988,Partido_Popular_Democrático,15257
Isabela,1988,Partido_Popular_Democrático,11059
Jayuya,1988,Partido_Popular_Democrático,4223
Juana Díaz,1988,Partido_Popular_Democrático,11144
Juncos,1988,Partido_Popular_Democrático,7654
Lajas,1988,Partido_Popular_Democrático,7064
Lares,1988,Partido_Popular_Democrático,7495
Las Marías,1988,Partido_Popular_Democrático,2750
Las Piedras,1988,Partido_Popular_Democrático,7461
Loíza,1988,Partido_Popular_Democrático,5218
Luquillo,1988,Partido_Popular_Democrático,4553
Manatí,1988,Partido_Popular_Democrático,10463
Maricao,1988,Partido_Popular_Democrático,1929
Maunabo,1988,Partido_Popular_Democrático,3144
Mayagüez,1988,Partido_Popular_Democrático,25782
Moca,1988,Partido_Popular_Democrático,7731
Morovis,1988,Partido_Popular_Democrático,7205
Naguabo,1988,Partido_Popular_Democrático,5940
Naranjito,1988,Partido_Popular_Democrático,8823
Orocovis,1988,Partido_Popular_Democrático,5863
Patillas,1988,Partido_Popular_Democrático,5116
Peñuelas,1988,Partido_Popular_Democrático,5491
Ponce,1988,Partido_Popular_Democrático,42686
Quebradillas,1988,Partido_Popular_Democrático,5905
Rincón,1988,Partido_Popular_Democrático,4062
Río Grande,1988,Partido_Popular_Democrático,9943
Sabana Grande,1988,Partido_Popular_Democrático,7861
Salinas,1988,Partido_Popular_Democrático,8080
San Germán,1988,Partido_Popular_Democrático,9867
San Juan,1988,Partido_Popular_Democrático,93831
San Lorenzo,1988,Partido_Popular_Democrático,9485
San Sebastián,1988,Partido_Popular_Democrático,11213
Santa Isabel,1988,Partido_Popular_Democrático,5586
Toa Alta,1988,Partido_Popular_Democrático,8818
Toa Baja,1988,Partido_Popular_Democrático,19527
Trujillo Alto,1988,Partido_Popular_Democrático,13430
Utuado,1988,Partido_Popular_Democrático,9685
Vega Alta,1988,Partido_Popular_Democrático,8478
Vega Baja,1988,Partido_Popular_Democrático,13828
Vieques,1988,Partido_Popular_Democrático,2352
Villalba,1988,Partido_Popular_Democrático,5936
Yabucoa,1988,Partido_Popular_Democrático,9566
Yauco,1988,Partido_Popular_Democrático,11213
Registro Federal,1988,Partido_Popular_Democrático,85
Adjuntas,1996,Partido_Popular_Democrático,5502
Aguada,1996,Partido_Popular_Democrático,9724
Aguadilla,1996,Partido_Popular_Democrático,14080
Aguas Buenas,1996,Partido_Popular_Democrático,6787
Aibonito,1996,Partido_Popular_Democrático,8347
Añasco,1996,Partido_Popular_Democrático,7470
Arecibo,1996,Partido_Popular_Democrático,25016
Arroyo,1996,Partido_Popular_Democrático,4862
Barceloneta,1996,Partido_Popular_Democrático,6627
Barranquitas,1996,Partido_Popular_Democrático,7387
Bayamón,1996,Partido_Popular_Democrático,49411
Cabo Rojo,1996,Partido_Popular_Democrático,11211
Caguas,1996,Partido_Popular_Democrático,34975
Camuy,1996,Partido_Popular_Democrático,9166
Canóvanas,1996,Partido_Popular_Democrático,9727
Carolina,1996,Partido_Popular_Democrático,41299
Cataño,1996,Partido_Popular_Democrático,6897
