municipios,year_data,partido,votos
San Juan,1976,Partido_Nuevo_Progresista,116883
San Lorenzo,1976,Partido_Nuevo_Progresista,7994
San Sebastián,1976,Partido_Nuevo_Progresista,7175
Santa Isabel,1976,Partido_Nuevo_Progresista,4011
Toa Alta,1976,Partido_Nuevo_Progresista,5445
Toa Baja,1976,Partido_Nuevo_Progresista,15257
Trujillo Alto,1976,Partido_Nuevo_Progresista,9833
Utuado,1976,Partido_Nuevo_Progresista,8647
Vega Alta,1976,Partido_Nuevo_Progresista,5825
Vega Baja,1976,Partido_Nuevo_Progresista,9449
Vieques,1976,Partido_Nuevo_Progresista,1879
Villalba,1976,Partido_Nuevo_Progresista,4523
Yabucoa,1976,Partido_Nuevo_Progresista,7218
Yauco,1976,Partido_Nuevo_Progresista,8126
Adjuntas,1980,Partido_Nuevo_Progresista,4953
Aguada,1980,Partido_Nuevo_Progresista,7654
Aguadilla,1980,Partido_Nuevo_Progresista,13012
Aguas Buenas,1980,Partido_Nuevo_Progresista,5352
Aibonito,1980,Partido_Nuevo_Progresista,3996
Añasco,1980,Partido_Nuevo_Progresista,5720
Arecibo,1980,Partido_Nuevo_Progresista,22770
Arroyo,1980,Partido_Nuevo_Progresista,4193
Barceloneta,1980,Partido_Nuevo_Progresista,5295
Barranquitas,1980,Partido_Nuevo_Progresista,5642
Bayamón,1980,Partido_Nuevo_Progresista,49969
Cabo Rojo,1980,Partido_Nuevo_Progresista,7252
Caguas,1980,Partido_Nuevo_Progresista,27160
Camuy,1980,Partido_Nuevo_Progresista,6594
Canóvanas,1980,Partido_Nuevo_Progresista,6100
Carolina,1980,Partido_Nuevo_Progresista,36566
Cataño,1980,Partido_Nuevo_Progresista,6715
Cayey,1980,Partido_Nuevo_Progresista,8621
Ceiba,1980,Partido_Nuevo_Progresista,2809
Ciales,1980,Partido_Nuevo_Progresista,4638
Cidra,1980,Partido_Nuevo_Progresista,7036
Coamo,1980,Partido_Nuevo_Progresista,7962
Comerío,1980,Partido_Nuevo_Progresista,4415
Corozal,1980,Partido_Nuevo_Progresista,7626
Culebra,1980,Partido_Nuevo_Progresista,240
Dorado,1980,Partido_Nuevo_Progresista,4940
Fajardo,1980,Partido_Nuevo_Progresista,7485
Florida,1980,Partido_Nuevo_Progresista,1953
Guánica,1980,Partido_Nuevo_Progresista,4240
Guayama,1980,Partido_Nuevo_Progresista,8404
Guayanilla,1980,Partido_Nuevo_Progresista,4427
Guaynabo,1980,Partido_Nuevo_Progresista,21128
Gurabo,1980,Partido_Nuevo_Progresista,5698
Hatillo,1980,Partido_Nuevo_Progresista,6879
Hormigueros,1980,Partido_Nuevo_Progresista,3098
Humacao,1980,Partido_Nuevo_Progresista,9790
Isabela,1980,Partido_Nuevo_Progresista,8278
Jayuya,1980,Partido_Nuevo_Progresista,3856
Juana Díaz,1980,Partido_Nuevo_Progresista,9274
Juncos,1980,Partido_Nuevo_Progresista,7048
Lajas,1980,Partido_Nuevo_Progresista,4603
Lares,1980,Partido_Nuevo_Progresista,6295
Las Marías,1980,Partido_Nuevo_Progresista,1785
Las Piedras,1980,Partido_Nuevo_Progresista,6554
Loíza,1980,Partido_Nuevo_Progresista,5358
Luquillo,1980,Partido_Nuevo_Progresista,3812
Manatí,1980,Partido_Nuevo_Progresista,10003
Maricao,1980,Partido_Nuevo_Progresista,1611
Maunabo,1980,Partido_Nuevo_Progresista,2958
Mayagüez,1980,Partido_Nuevo_Progresista,20977
Moca,1980,Partido_Nuevo_Progresista,7338
Morovis,1980,Partido_Nuevo_Progresista,5241
Naguabo,1980,Partido_Nuevo_Progresista,5361
Naranjito,1980,Partido_Nuevo_Progresista,4861
Orocovis,1980,Partido_Nuevo_Progresista,5596
Patillas,1980,Partido_Nuevo_Progresista,4646
Peñuelas,1980,Partido_Nuevo_Progresista,4064
Ponce,1980,Partido_Nuevo_Progresista,41452
Quebradillas,1980,Partido_Nuevo_Progresista,4702
Rincón,1980,Partido_Nuevo_Progresista,2612
Río Grande,1980,Partido_Nuevo_Progresista,7819
Sabana Grande,1980,Partido_Nuevo_Progresista,3662
Salinas,1980,Partido_Nuevo_Progresista,4947
San Germán,1980,Partido_Nuevo_Progresista,7541
San Juan,1980,Partido_Nuevo_Progresista,114282
San Lorenzo,1980,Partido_Nuevo_Progresista,8753
San Sebastián,1980,Partido_Nuevo_Progresista,7872
Santa Isabel,1980,Partido_Nuevo_Progresista,4047
Toa Alta,1980,Partido_Nuevo_Progresista,6404
Toa Baja,1980,Partido_Nuevo_Progresista,16147
Trujillo Alto,1980,Partido_Nuevo_Progresista,10323
Utuado,1980,Partido_Nuevo_Progresista,9002
Vega Alta,1980,Partido_Nuevo_Progresista,6411
Vega Baja,1980,Partido_Nuevo_Progresista,10735
Vieques,1980,Partido_Nuevo_Progresista,1765
Villalba,1980,Partido_Nuevo_Progresista,4975
Yabucoa,1980,Partido_Nuevo_Progresista,8193
Yauco,1980,Partido_Nuevo_Progresista,8431
Adjuntas,1984,Partido_Nuevo_Progresista,4944
Aguada,1984,Partido_Nuevo_Progresista,8373
Aguadilla,1984,Partido_Nuevo_Progresista,13380
Aguas Buenas,1984,Partido_Nuevo_Progresista,6045
Aibonito,1984,Partido_Nuevo_Progresista,4182
Añasco,1984,Partido_Nuevo_Progresista,5990
Arecibo,1984,Partido_Nuevo_Progresista,23797
Arroyo,1984,Partido_Nuevo_Progresista,4618
Barceloneta,1984,Partido_Nuevo_Progresista,5465
Barranquitas,1984,Partido_Nuevo_Progresista,6133
Bayamón,1984,Partido_Nuevo_Progresista,50885
Cabo Rojo,1984,Partido_Nuevo_Progresista,7358
Caguas,1984,Partido_Nuevo_Progresista,27826
Camuy,1984,Partido_Nuevo_Progresista,6948
Canóvanas,1984,Partido_Nuevo_Progresista,6687
Carolina,1984,Partido_Nuevo_Progresista,37033
Cataño,1984,Partido_Nuevo_Progresista,6966
Cayey,1984,Partido_Nuevo_Progresista,8445
Ceiba,1984,Partido_Nuevo_Progresista,2779
Ciales,1984,Partido_Nuevo_Progresista,4942
Cidra,1984,Partido_Nuevo_Progresista,7542
Coamo,1984,Partido_Nuevo_Progresista,8205
Comerío,1984,Partido_Nuevo_Progresista,4676
Corozal,1984,Partido_Nuevo_Progresista,8608
Culebra,1984,Partido_Nuevo_Progresista,262
Dorado,1984,Partido_Nuevo_Progresista,5381
Fajardo,1984,Partido_Nuevo_Progresista,7378
Florida,1984,Partido_Nuevo_Progresista,2065
Guánica,1984,Partido_Nuevo_Progresista,4140
Guayama,1984,Partido_Nuevo_Progresista,8245
Guayanilla,1984,Partido_Nuevo_Progresista,4609
Guaynabo,1984,Partido_Nuevo_Progresista,21223
Gurabo,1984,Partido_Nuevo_Progresista,6207
Hatillo,1984,Partido_Nuevo_Progresista,7264
Hormigueros,1984,Partido_Nuevo_Progresista,3096
Humacao,1984,Partido_Nuevo_Progresista,9982
Isabela,1984,Partido_Nuevo_Progresista,8748
Jayuya,1984,Partido_Nuevo_Progresista,3995
Juana Díaz,1984,Partido_Nuevo_Progresista,9965
Juncos,1984,Partido_Nuevo_Progresista,7419
Lajas,1984,Partido_Nuevo_Progresista,4494
Lares,1984,Partido_Nuevo_Progresista,6721
Las Marías,1984,Partido_Nuevo_Progresista,1896
Las Piedras,1984,Partido_Nuevo_Progresista,6532
Loíza,1984,Partido_Nuevo_Progresista,6500
Luquillo,1984,Partido_Nuevo_Progresista,4030
Manatí,1984,Partido_Nuevo_Progresista,11008
Maricao,1984,Partido_Nuevo_Progresista,1522
Maunabo,1984,Partido_Nuevo_Progresista,3046
Mayagüez,1984,Partido_Nuevo_Progresista,20693
Moca,1984,Partido_Nuevo_Progresista,8005
Morovis,1984,Partido_Nuevo_Progresista,5569
Naguabo,1984,Partido_Nuevo_Progresista,5098
Naranjito,1984,Partido_Nuevo_Progresista,5325
Orocovis,1984,Partido_Nuevo_Progresista,6082
Patillas,1984,Partido_Nuevo_Progresista,4526
Peñuelas,1984,Partido_Nuevo_Progresista,4153
Ponce,1984,Partido_Nuevo_Progresista,37236
Quebradillas,1984,Partido_Nuevo_Progresista,4749
Rincón,1984,Partido_Nuevo_Progresista,2539
Río Grande,1984,Partido_Nuevo_Progresista,8671
Sabana Grande,1984,Partido_Nuevo_Progresista,3808
Salinas,1984,Partido_Nuevo_Progresista,4684
San Germán,1984,Partido_Nuevo_Progresista,7530
San Juan,1984,Partido_Nuevo_Progresista,101800
San Lorenzo,1984,Partido_Nuevo_Progresista,9485
San Sebastián,1984,Partido_Nuevo_Progresista,7877
Santa Isabel,1984,Partido_Nuevo_Progresista,4300
Toa Alta,1984,Partido_Nuevo_Progresista,7613
Toa Baja,1984,Partido_Nuevo_Progresista,17094
Trujillo Alto,1984,Partido_Nuevo_Progresista,11279
Utuado,1984,Partido_Nuevo_Progresista,9232
Vega Alta,1984,Partido_Nuevo_Progresista,7042
Vega Baja,1984,Partido_Nuevo_Progresista,11749
Vieques,1984,Partido_Nuevo_Progresista,2168
Villalba,1984,Partido_Nuevo_Progresista,5740
Yabucoa,1984,Partido_Nuevo_Progresista,8179
Yauco,1984,Partido_Nuevo_Progresista,9178
Adjuntas,1988,Partido_Nuevo_Progresista,5484
Aguada,1988,Partido_Nuevo_Progresista,9398
Aguadilla,1988,Partido_Nuevo_Progresista,14635
Aguas Buenas,1988,Partido_Nuevo_Progresista,6593
Aibonito,1988,Partido_Nuevo_Progresista,4634
Añasco,1988,Partido_Nuevo_Progresista,6818
Arecibo,1988,Partido_Nuevo_Progresista,25101
Arroyo,1988,Partido_Nuevo_Progresista,4508
Barceloneta,1988,Partido_Nuevo_Progresista,5790
Barranquitas,1988,Partido_Nuevo_Progresista,6506
Bayamón,1988,Partido_Nuevo_Progresista,55445
Cabo Rojo,1988,Partido_Nuevo_Progresista,7569
Caguas,1988,Partido_Nuevo_Progresista,29243
Camuy,1988,Partido_Nuevo_Progresista,7842
Canóvanas,1988,Partido_Nuevo_Progresista,7180
Carolina,1988,Partido_Nuevo_Progresista,40349
Cataño,1988,Partido_Nuevo_Progresista,7623
Cayey,1988,Partido_Nuevo_Progresista,8932
Ceiba,1988,Partido_Nuevo_Progresista,3075
Ciales,1988,Partido_Nuevo_Progresista,5105
Cidra,1988,Partido_Nuevo_Progresista,8437
Coamo,1988,Partido_Nuevo_Progresista,8266
Comerío,1988,Partido_Nuevo_Progresista,5121
Corozal,1988,Partido_Nuevo_Progresista,9362
Culebra,1988,Partido_Nuevo_Progresista,263
Dorado,1988,Partido_Nuevo_Progresista,6277
Fajardo,1988,Partido_Nuevo_Progresista,8590
Florida,1988,Partido_Nuevo_Progresista,2258
Guánica,1988,Partido_Nuevo_Progresista,4169
Guayama,1988,Partido_Nuevo_Progresista,8228
Guayanilla,1988,Partido_Nuevo_Progresista,4633
Guaynabo,1988,Partido_Nuevo_Progresista,23083
Gurabo,1988,Partido_Nuevo_Progresista,6763
Hatillo,1988,Partido_Nuevo_Progresista,8283
Hormigueros,1988,Partido_Nuevo_Progresista,3182
Humacao,1988,Partido_Nuevo_Progresista,10751
Isabela,1988,Partido_Nuevo_Progresista,9416
Jayuya,1988,Partido_Nuevo_Progresista,4277
Juana Díaz,1988,Partido_Nuevo_Progresista,10386
Juncos,1988,Partido_Nuevo_Progresista,7781
Lajas,1988,Partido_Nuevo_Progresista,4601
Lares,1988,Partido_Nuevo_Progresista,7419
Las Marías,1988,Partido_Nuevo_Progresista,2121
Las Piedras,1988,Partido_Nuevo_Progresista,7680
Loíza,1988,Partido_Nuevo_Progresista,7027
Luquillo,1988,Partido_Nuevo_Progresista,4565
Manatí,1988,Partido_Nuevo_Progresista,11570
Maricao,1988,Partido_Nuevo_Progresista,1650
Maunabo,1988,Partido_Nuevo_Progresista,3466
Mayagüez,1988,Partido_Nuevo_Progresista,20455
Moca,1988,Partido_Nuevo_Progresista,9027
Morovis,1988,Partido_Nuevo_Progresista,6135
Naguabo,1988,Partido_Nuevo_Progresista,5975
Naranjito,1988,Partido_Nuevo_Progresista,5922
Orocovis,1988,Partido_Nuevo_Progresista,6262
Patillas,1988,Partido_Nuevo_Progresista,5171
Peñuelas,1988,Partido_Nuevo_Progresista,4876
Ponce,1988,Partido_Nuevo_Progresista,38963
Quebradillas,1988,Partido_Nuevo_Progresista,5230
Rincón,1988,Partido_Nuevo_Progresista,3034
Río Grande,1988,Partido_Nuevo_Progresista,9645
Sabana Grande,1988,Partido_Nuevo_Progresista,3972
Salinas,1988,Partido_Nuevo_Progresista,5387
San Germán,1988,Partido_Nuevo_Progresista,7285
San Juan,1988,Partido_Nuevo_Progresista,101191
San Lorenzo,1988,Partido_Nuevo_Progresista,10232
San Sebastián,1988,Partido_Nuevo_Progresista,8249
Santa Isabel,1988,Partido_Nuevo_Progresista,4078
Toa Alta,1988,Partido_Nuevo_Progresista,9107
Toa Baja,1988,Partido_Nuevo_Progresista,18840
Trujillo Alto,1988,Partido_Nuevo_Progresista,12504
Utuado,1988,Partido_Nuevo_Progresista,9695
Vega Alta,1988,Partido_Nuevo_Progresista,7784
Vega Baja,1988,Partido_Nuevo_Progresista,12828
Vieques,1988,Partido_Nuevo_Progresista,2520
Villalba,1988,Partido_Nuevo_Progresista,6368
Yabucoa,1988,Partido_Nuevo_Progresista,9084
Yauco,1988,Partido_Nuevo_Progresista,9068
Adjuntas,1992,Partido_Nuevo_Progresista,5782
Aguada,1992,Partido_Nuevo_Progresista,10940
Aguadilla,1992,Partido_Nuevo_Progresista,16234
Aguas Buenas,1992,Partido_Nuevo_Progresista,7893
Aibonito,1992,Partido_Nuevo_Progresista,5533
Añasco,1992,Partido_Nuevo_Progresista,7890
Arecibo,1992,Partido_Nuevo_Progresista,28316
Arroyo,1992,Partido_Nuevo_Progresista,5304
Barceloneta,1992,Partido_Nuevo_Progresista,6513
Barranquitas,1992,Partido_Nuevo_Progresista,7763
Bayamón,1992,Partido_Nuevo_Progresista,60820
Cabo Rojo,1992,Partido_Nuevo_Progresista,9769
Caguas,1992,Partido_Nuevo_Progresista,33532
Camuy,1992,Partido_Nuevo_Progresista,9263
Canóvanas,1992,Partido_Nuevo_Progresista,9513
Carolina,1992,Partido_Nuevo_Progresista,45243
Cataño,1992,Partido_Nuevo_Progresista,8303
Cayey,1992,Partido_Nuevo_Progresista,10520
Ceiba,1992,Partido_Nuevo_Progresista,3689
Ciales,1992,Partido_Nuevo_Progresista,5823
Cidra,1992,Partido_Nuevo_Progresista,9975
Coamo,1992,Partido_Nuevo_Progresista,9256
Comerío,1992,Partido_Nuevo_Progresista,5858
Corozal,1992,Partido_Nuevo_Progresista,10384
Culebra,1992,Partido_Nuevo_Progresista,444
Dorado,1992,Partido_Nuevo_Progresista,7667
Fajardo,1992,Partido_Nuevo_Progresista,10008
Florida,1992,Partido_Nuevo_Progresista,2698
Guánica,1992,Partido_Nuevo_Progresista,5239
Guayama,1992,Partido_Nuevo_Progresista,9493
Guayanilla,1992,Partido_Nuevo_Progresista,5458
Guaynabo,1992,Partido_Nuevo_Progresista,26404
Gurabo,1992,Partido_Nuevo_Progresista,8293
Hatillo,1992,Partido_Nuevo_Progresista,9756
Hormigueros,1992,Partido_Nuevo_Progresista,3951
Humacao,1992,Partido_Nuevo_Progresista,12695
Isabela,1992,Partido_Nuevo_Progresista,11121
Jayuya,1992,Partido_Nuevo_Progresista,4727
Juana Díaz,1992,Partido_Nuevo_Progresista,12038
Juncos,1992,Partido_Nuevo_Progresista,9115
Lajas,1992,Partido_Nuevo_Progresista,6004
Lares,1992,Partido_Nuevo_Progresista,8364
Las Marías,1992,Partido_Nuevo_Progresista,2615
Las Piedras,1992,Partido_Nuevo_Progresista,9008
Loíza,1992,Partido_Nuevo_Progresista,8240
Luquillo,1992,Partido_Nuevo_Progresista,5082
Manatí,1992,Partido_Nuevo_Progresista,12901
Maricao,1992,Partido_Nuevo_Progresista,2019
Maunabo,1992,Partido_Nuevo_Progresista,3715
Mayagüez,1992,Partido_Nuevo_Progresista,23789
Moca,1992,Partido_Nuevo_Progresista,10196
Morovis,1992,Partido_Nuevo_Progresista,7239
Naguabo,1992,Partido_Nuevo_Progresista,6619
Naranjito,1992,Partido_Nuevo_Progresista,6952
Orocovis,1992,Partido_Nuevo_Progresista,7076
Patillas,1992,Partido_Nuevo_Progresista,5798
Peñuelas,1992,Partido_Nuevo_Progresista,6333
Ponce,1992,Partido_Nuevo_Progresista,42151
Quebradillas,1992,Partido_Nuevo_Progresista,6285
Rincón,1992,Partido_Nuevo_Progresista,3679
Río Grande,1992,Partido_Nuevo_Progresista,12384
Sabana Grande,1992,Partido_Nuevo_Progresista,5417
Salinas,1992,Partido_Nuevo_Progresista,6733
San Germán,1992,Partido_Nuevo_Progresista,9445
San Juan,1992,Partido_Nuevo_Progresista,105810
San Lorenzo,1992,Partido_Nuevo_Progresista,11261
San Sebastián,1992,Partido_Nuevo_Progresista,10890
Santa Isabel,1992,Partido_Nuevo_Progresista,4993
Toa Alta,1992,Partido_Nuevo_Progresista,11522
Toa Baja,1992,Partido_Nuevo_Progresista,21867
Trujillo Alto,1992,Partido_Nuevo_Progresista,15267
Utuado,1992,Partido_Nuevo_Progresista,11087
Vega Alta,1992,Partido_Nuevo_Progresista,9065
Vega Baja,1992,Partido_Nuevo_Progresista,14454
Vieques,1992,Partido_Nuevo_Progresista,2910
Villalba,1992,Partido_Nuevo_Progresista,7118
Yabucoa,1992,Partido_Nuevo_Progresista,10688
Yauco,1992,Partido_Nuevo_Progresista,10770
Adjuntas,1996,Partido_Nuevo_Progresista,6028
Aguada,1996,Partido_Nuevo_Progresista,11928
Aguadilla,1996,Partido_Nuevo_Progresista,17595
Aguas Buenas,1996,Partido_Nuevo_Progresista,8617
Aibonito,1996,Partido_Nuevo_Progresista,6456
Añasco,1996,Partido_Nuevo_Progresista,8397
Arecibo,1996,Partido_Nuevo_Progresista,30230
Arroyo,1996,Partido_Nuevo_Progresista,5714
Barceloneta,1996,Partido_Nuevo_Progresista,6804
Barranquitas,1996,Partido_Nuevo_Progresista,8162
Bayamón,1996,Partido_Nuevo_Progresista,61988
Cabo Rojo,1996,Partido_Nuevo_Progresista,11158
Caguas,1996,Partido_Nuevo_Progresista,35692
Camuy,1996,Partido_Nuevo_Progresista,10497
Canóvanas,1996,Partido_Nuevo_Progresista,10973
Carolina,1996,Partido_Nuevo_Progresista,47124
Cataño,1996,Partido_Nuevo_Progresista,8748
Cayey,1996,Partido_Nuevo_Progresista,12772
Ceiba,1996,Partido_Nuevo_Progresista,3906
Ciales,1996,Partido_Nuevo_Progresista,6292
Cidra,1996,Partido_Nuevo_Progresista,11346
Coamo,1996,Partido_Nuevo_Progresista,10288
Comerío,1996,Partido_Nuevo_Progresista,6176
Corozal,1996,Partido_Nuevo_Progresista,11065
Culebra,1996,Partido_Nuevo_Progresista,490
Dorado,1996,Partido_Nuevo_Progresista,8021
Fajardo,1996,Partido_Nuevo_Progresista,10594
Florida,1996,Partido_Nuevo_Progresista,3051
Guánica,1996,Partido_Nuevo_Progresista,5727
Guayama,1996,Partido_Nuevo_Progresista,10832
Guayanilla,1996,Partido_Nuevo_Progresista,5921
Guaynabo,1996,Partido_Nuevo_Progresista,27667
Gurabo,1996,Partido_Nuevo_Progresista,9245
Hatillo,1996,Partido_Nuevo_Progresista,10766
Hormigueros,1996,Partido_Nuevo_Progresista,4490
Humacao,1996,Partido_Nuevo_Progresista,13979
Isabela,1996,Partido_Nuevo_Progresista,12736
Jayuya,1996,Partido_Nuevo_Progresista,5019
Juana Díaz,1996,Partido_Nuevo_Progresista,13e3
Juncos,1996,Partido_Nuevo_Progresista,9658
Lajas,1996,Partido_Nuevo_Progresista,6792
Lares,1996,Partido_Nuevo_Progresista,9240
Las Marías,1996,Partido_Nuevo_Progresista,2935
Las Piedras,1996,Partido_Nuevo_Progresista,9984
Loíza,1996,Partido_Nuevo_Progresista,8810
Luquillo,1996,Partido_Nuevo_Progresista,5555
Manatí,1996,Partido_Nuevo_Progresista,13477
Maricao,1996,Partido_Nuevo_Progresista,2271
Maunabo,1996,Partido_Nuevo_Progresista,3952
Mayagüez,1996,Partido_Nuevo_Progresista,24568
Moca,1996,Partido_Nuevo_Progresista,11722
Morovis,1996,Partido_Nuevo_Progresista,7986
Naguabo,1996,Partido_Nuevo_Progresista,7067
Naranjito,1996,Partido_Nuevo_Progresista,7381
Orocovis,1996,Partido_Nuevo_Progresista,7338
Patillas,1996,Partido_Nuevo_Progresista,6313
Peñuelas,1996,Partido_Nuevo_Progresista,6844
Ponce,1996,Partido_Nuevo_Progresista,44109
Quebradillas,1996,Partido_Nuevo_Progresista,7506
Rincón,1996,Partido_Nuevo_Progresista,4167
Río Grande,1996,Partido_Nuevo_Progresista,13556
Sabana Grande,1996,Partido_Nuevo_Progresista,5963
Salinas,1996,Partido_Nuevo_Progresista,7369
San Germán,1996,Partido_Nuevo_Progresista,10447
San Juan,1996,Partido_Nuevo_Progresista,107102
San Lorenzo,1996,Partido_Nuevo_Progresista,11983
San Sebastián,1996,Partido_Nuevo_Progresista,12600
Santa Isabel,1996,Partido_Nuevo_Progresista,5457
Toa Alta,1996,Partido_Nuevo_Progresista,13568
Toa Baja,1996,Partido_Nuevo_Progresista,23756
Trujillo Alto,1996,Partido_Nuevo_Progresista,16773
Utuado,1996,Partido_Nuevo_Progresista,11329
Vega Alta,1996,Partido_Nuevo_Progresista,10002
Vega Baja,1996,Partido_Nuevo_Progresista,15346
Vieques,1996,Partido_Nuevo_Progresista,2713
Villalba,1996,Partido_Nuevo_Progresista,7985
Yabucoa,1996,Partido_Nuevo_Progresista,11283
Yauco,1996,Partido_Nuevo_Progresista,11930
Adjuntas,2000,Partido_Nuevo_Progresista,5762
Aguada,2000,Partido_Nuevo_Progresista,11168
Aguadilla,2000,Partido_Nuevo_Progresista,16053
Aguas Buenas,2000,Partido_Nuevo_Progresista,7885
Aibonito,2000,Partido_Nuevo_Progresista,6083
Añasco,2000,Partido_Nuevo_Progresista,7827
Arecibo,2000,Partido_Nuevo_Progresista,26627
Arroyo,2000,Partido_Nuevo_Progresista,5245
Barceloneta,2000,Partido_Nuevo_Progresista,5779
Barranquitas,2000,Partido_Nuevo_Progresista,8270
Bayamón,2000,Partido_Nuevo_Progresista,55086
Cabo Rojo,2000,Partido_Nuevo_Progresista,10080
Caguas,2000,Partido_Nuevo_Progresista,32132
Camuy,2000,Partido_Nuevo_Progresista,10253
Canóvanas,2000,Partido_Nuevo_Progresista,9819
Carolina,2000,Partido_Nuevo_Progresista,41260
Cataño,2000,Partido_Nuevo_Progresista,8328
Cayey,2000,Partido_Nuevo_Progresista,10974
Ceiba,2000,Partido_Nuevo_Progresista,3430
Ciales,2000,Partido_Nuevo_Progresista,6103
Cidra,2000,Partido_Nuevo_Progresista,11027
Coamo,2000,Partido_Nuevo_Progresista,9703
Comerío,2000,Partido_Nuevo_Progresista,5915
Corozal,2000,Partido_Nuevo_Progresista,10687
Culebra,2000,Partido_Nuevo_Progresista,448
Dorado,2000,Partido_Nuevo_Progresista,7214
Fajardo,2000,Partido_Nuevo_Progresista,9238
Florida,2000,Partido_Nuevo_Progresista,3532
Guánica,2000,Partido_Nuevo_Progresista,5024
Guayama,2000,Partido_Nuevo_Progresista,9833
Guayanilla,2000,Partido_Nuevo_Progresista,5372
Guaynabo,2000,Partido_Nuevo_Progresista,25301
Gurabo,2000,Partido_Nuevo_Progresista,8528
Hatillo,2000,Partido_Nuevo_Progresista,9962
Hormigueros,2000,Partido_Nuevo_Progresista,4062
Humacao,2000,Partido_Nuevo_Progresista,12710
Isabela,2000,Partido_Nuevo_Progresista,11776
Jayuya,2000,Partido_Nuevo_Progresista,5023
Juana Díaz,2000,Partido_Nuevo_Progresista,12015
Juncos,2000,Partido_Nuevo_Progresista,9362
Lajas,2000,Partido_Nuevo_Progresista,6161
Lares,2000,Partido_Nuevo_Progresista,8739
Las Marías,2000,Partido_Nuevo_Progresista,3248
Las Piedras,2000,Partido_Nuevo_Progresista,9657
Loíza,2000,Partido_Nuevo_Progresista,7905
Luquillo,2000,Partido_Nuevo_Progresista,4880
Manatí,2000,Partido_Nuevo_Progresista,12533
Maricao,2000,Partido_Nuevo_Progresista,2272
Maunabo,2000,Partido_Nuevo_Progresista,3790
Mayagüez,2000,Partido_Nuevo_Progresista,20789
Moca,2000,Partido_Nuevo_Progresista,11778
Morovis,2000,Partido_Nuevo_Progresista,7917
Naguabo,2000,Partido_Nuevo_Progresista,6520
Naranjito,2000,Partido_Nuevo_Progresista,7495
Orocovis,2000,Partido_Nuevo_Progresista,7582
Patillas,2000,Partido_Nuevo_Progresista,6035
Peñuelas,2000,Partido_Nuevo_Progresista,6312
Ponce,2000,Partido_Nuevo_Progresista,38591
Quebradillas,2000,Partido_Nuevo_Progresista,7262
Rincón,2000,Partido_Nuevo_Progresista,3852
Río Grande,2000,Partido_Nuevo_Progresista,12254
Sabana Grande,2000,Partido_Nuevo_Progresista,5449
Salinas,2000,Partido_Nuevo_Progresista,7014
San Germán,2000,Partido_Nuevo_Progresista,9098
San Juan,2000,Partido_Nuevo_Progresista,95009
San Lorenzo,2000,Partido_Nuevo_Progresista,11018
San Sebastián,2000,Partido_Nuevo_Progresista,11834
Santa Isabel,2000,Partido_Nuevo_Progresista,5295
Toa Alta,2000,Partido_Nuevo_Progresista,12949
Toa Baja,2000,Partido_Nuevo_Progresista,20429
Trujillo Alto,2000,Partido_Nuevo_Progresista,15502
Utuado,2000,Partido_Nuevo_Progresista,10460
Vega Alta,2000,Partido_Nuevo_Progresista,9113
Vega Baja,2000,Partido_Nuevo_Progresista,14109
Vieques,2000,Partido_Nuevo_Progresista,1809
Villalba,2000,Partido_Nuevo_Progresista,7616
Yabucoa,2000,Partido_Nuevo_Progresista,10992
Yauco,2000,Partido_Nuevo_Progresista,11030
Adjuntas,1968,P_P,897
Aguada,1968,P_P,657
Aguadilla,1968,P_P,1910
Aguas Buenas,1968,P_P,489
Aibonito,1968,P_P,564
Añasco,1968,P_P,738
Arecibo,1968,P_P,3968
Arroyo,1968,P_P,587
Barceloneta,1968,P_P,1764
Barranquitas,1968,P_P,1032
Bayamón,1968,P_P,4407
Cabo Rojo,1968,P_P,1902
Caguas,1968,P_P,3002
Camuy,1968,P_P,594
Carolina,1968,P_P,3059
Cataño,1968,P_P,1004
Cayey,1968,P_P,2076
Ceiba,1968,P_P,580
Ciales,1968,P_P,1561
Cidra,1968,P_P,592
Coamo,1968,P_P,552
Comerío,1968,P_P,460
Corozal,1968,P_P,247
Culebra,1968,P_P,31
Dorado,1968,P_P,1002
Fajardo,1968,P_P,1209
Guánica,1968,P_P,831
Guayama,1968,P_P,2418
Guayanilla,1968,P_P,902
Guaynabo,1968,P_P,1971
Gurabo,1968,P_P,907
Hatillo,1968,P_P,318
Hormigueros,1968,P_P,800
Humacao,1968,P_P,2296
Isabela,1968,P_P,1231
Jayuya,1968,P_P,474
Juana Díaz,1968,P_P,901
Juncos,1968,P_P,970
Lajas,1968,P_P,1237
Lares,1968,P_P,1053
Las Marías,1968,P_P,659
Las Piedras,1968,P_P,541
Loíza,1968,P_P,2385
Luquillo,1968,P_P,476
Manatí,1968,P_P,1436
Maricao,1968,P_P,622
Maunabo,1968,P_P,1038
Mayagüez,1968,P_P,5306
Moca,1968,P_P,355
Morovis,1968,P_P,761
Naguabo,1968,P_P,881
Naranjito,1968,P_P,591
Orocovis,1968,P_P,190
Patillas,1968,P_P,736
Peñuelas,1968,P_P,802
Ponce,1968,P_P,4901
Quebradillas,1968,P_P,341
Rincón,1968,P_P,422
Río Grande,1968,P_P,650
Sabana Grande,1968,P_P,461
Salinas,1968,P_P,1054
San Germán,1968,P_P,1762
San Juan,1968,P_P,16569
San Lorenzo,1968,P_P,264
San Sebastián,1968,P_P,1438
